Year,Make,Model,Trim,Drive
2020,Mini,Cooper Countryman,Base,FWD
2020,Mini,Cooper Clubman,John Cooper Works ALL4,AWD
2020,Mini,Cooper Countryman,ALL4,AWD
2020,Mini,Cooper Countryman,S,FWD
2020,Mini,Cooper Countryman,John Cooper Works ALL4,AWD
2016,Toyota,Tacoma,TRD Sport,RWD
2016,Toyota,Tacoma,TRD Sport,4WD
2016,Toyota,Tacoma,SR,RWD
2016,Toyota,Tacoma,SR,4WD
2016,Toyota,Avalon,Hybrid XLE Premium,FWD
2016,Toyota,Land Cruiser,Base,4WD
2016,Toyota,Sienna,XLE,AWD
2016,Toyota,Sienna,XLE,FWD
2016,Toyota,Sienna,Limited,FWD
2016,Toyota,Sienna,Limited,AWD
2016,Toyota,Tundra,SR5,RWD
2016,Toyota,Tundra,SR5,4WD
2017,Toyota,Tacoma,TRD Sport,RWD
2017,Toyota,Tacoma,TRD Sport,4WD
2017,Toyota,Yaris iA,Base,FWD
2017,Toyota,Tundra,SR5,RWD
2017,Toyota,Tundra,SR5,4WD
2017,Toyota,Sienna,XLE,FWD
2017,Toyota,Sienna,XLE,AWD
2017,Smart,Fortwo,Pure,RWD
2017,Toyota,Sienna,Limited,FWD
2017,Toyota,Sienna,Limited,AWD
2017,Toyota,Sienna,LE,FWD
2017,Toyota,Sienna,LE,AWD
2017,Toyota,Sienna,SE,FWD
2017,Toyota,RAV4,XLE,FWD
2017,Toyota,RAV4,XLE,AWD
2017,Toyota,Avalon,XLE Premium,FWD
2017,Toyota,Avalon,Hybrid XLE Premium,FWD
2017,Toyota,RAV4,Hybrid Limited,AWD
2017,Toyota,Avalon,Hybrid XLE Plus,FWD
2017,Toyota,Avalon,Hybrid Limited,FWD
2017,Toyota,Avalon,Limited,FWD
2017,Toyota,Avalon,Touring,FWD
2017,Toyota,Avalon,XLE Plus,FWD
2017,Toyota,Avalon,XLE,FWD
2017,Toyota,Mirai,Base,FWD
2017,Toyota,4Runner,TRD Pro,4WD
2017,Toyota,4Runner,Limited,RWD
2017,Toyota,4Runner,Limited,4WD
2017,Toyota,4Runner,SR5,RWD
2017,Toyota,4Runner,SR5,4WD
2017,Toyota,RAV4,Limited,FWD
2017,Toyota,RAV4,Limited,AWD
2017,Toyota,4Runner,TRD Off-Road,4WD
2017,Toyota,RAV4,Platinum,FWD
2017,Toyota,RAV4,Platinum,AWD
2017,Toyota,4Runner,Base,4WD
2017,Toyota,RAV4,Hybrid LE+,RWD
2017,Toyota,RAV4,SE,FWD
2017,Toyota,RAV4,SE,AWD
2017,Toyota,RAV4,Hybrid XLE,AWD
2017,Toyota,RAV4,LE,FWD
2017,Toyota,RAV4,LE,AWD
2017,Toyota,Corolla iM,Base,FWD
2017,Toyota,Tacoma,Limited,RWD
2017,Toyota,Tacoma,Limited,4WD
2017,Toyota,Sienna,Base,FWD
2017,Toyota,Sienna,L,FWD
2017,Toyota,Tacoma,TRD Off-Road,RWD
2017,Toyota,Tacoma,TRD Off-Road,4WD
2017,Toyota,RAV4,Hybrid SE,AWD
2017,Toyota,Tacoma,SR,RWD
2017,Toyota,Tacoma,SR,4WD
2017,Toyota,Tacoma,TRD Pro,RWD
2017,Toyota,Tacoma,TRD Pro,4WD
2017,Toyota,Tacoma,SR5,RWD
2017,Toyota,Tacoma,SR5,4WD
2017,Toyota,Tundra,1794 Edition,RWD
2017,Toyota,Tundra,1794 Edition,4WD
2017,Toyota,Tundra,Limited,RWD
2017,Toyota,Tundra,Limited,4WD
2017,Toyota,Tundra,TRD Pro,4WD
2017,Toyota,Tundra,Platinum,RWD
2017,Toyota,Tundra,Platinum,4WD
2017,Toyota,Tundra,SR,RWD
2017,Toyota,Tundra,SR,4WD
2017,Smart,Fortwo,Prime,RWD
2017,Smart,Fortwo,Proxy,RWD
2017,Smart,Fortwo,Passion,RWD
2017,Smart,Fortwo,Electric Drive,RWD
2016,Toyota,Highlander,XLE,FWD
2016,Toyota,Highlander,XLE,AWD
2016,Toyota,Highlander,LE Plus,FWD
2016,Toyota,Highlander,LE Plus,AWD
2016,Toyota,Highlander,Limited,FWD
2016,Toyota,Highlander,Limited,AWD
2016,Toyota,Highlander,Hybrid XLE,AWD
2016,Toyota,Highlander,LE,FWD
2016,Toyota,Highlander,LE,AWD
2016,Toyota,Highlander,Hybrid Limited,AWD
2016,Toyota,Highlander,Hybrid LE,AWD
2016,Toyota,Sienna,LE,FWD
2016,Toyota,Sienna,LE,AWD
2016,Toyota,Sienna,SE,FWD
2016,Toyota,Sienna,L,FWD
2016,Toyota,Sienna,Base,FWD
2016,Toyota,Tundra,Limited,RWD
2016,Toyota,Tundra,Limited,4WD
2016,Toyota,Tundra,TRD Pro,4WD
2016,Toyota,Tundra,1794 Edition,RWD
2016,Toyota,Tundra,1794 Edition,4WD
2016,Toyota,Tundra,SR,RWD
2016,Toyota,Tundra,SR,4WD
2016,Toyota,Camry,SE,FWD
2016,Toyota,Camry,XLE,FWD
2016,Toyota,Tundra,Platinum,RWD
2016,Toyota,Tundra,Platinum,4WD
2016,Toyota,Camry,XSE,FWD
2016,Toyota,Camry,Special Edition,FWD
2016,Toyota,Camry,Hybrid XLE,FWD
2016,Toyota,Camry,LE,FWD
2016,Toyota,Camry,Hybrid SE,FWD
2016,Toyota,Avalon,Hybrid Limited,FWD
2016,Toyota,Avalon,Hybrid XLE Plus,FWD
2016,Toyota,Camry,Hybrid LE,FWD
2016,Toyota,Avalon,XLE Premium,FWD
2016,Toyota,Avalon,XLE,FWD
2016,Toyota,Avalon,Touring,FWD
2016,Toyota,Tacoma,TRD Off-Road,RWD
2016,Toyota,Tacoma,TRD Off-Road,4WD
2016,Toyota,Avalon,XLE Plus,FWD
2016,Toyota,Avalon,Limited,FWD
2016,Toyota,Tacoma,SR5,RWD
2016,Toyota,Tacoma,SR5,4WD
2016,Toyota,Tacoma,Limited,RWD
2016,Toyota,Tacoma,Limited,4WD
2017,Toyota,Prius,Two Eco,FWD
2017,Toyota,Prius,Base,FWD
2017,Toyota,Prius C,Three,FWD
2017,Toyota,Camry,XLE,FWD
2017,Toyota,Corolla,50th Anniversary Special Edition,FWD
2017,Toyota,Prius V,Two,FWD
2017,Toyota,Sequoia,Platinum,4WD
2017,Toyota,Sequoia,Platinum,RWD
2017,Toyota,Prius Prime,Premium,FWD
2017,Toyota,Prius Prime,Advanced,FWD
2017,Ram,3500 Dually,Laramie Longhorn,RWD
2017,Ram,3500 Dually,Laramie Longhorn,4WD
2017,Ram,3500 Dually,Tradesman,RWD
2017,Ram,3500 Dually,Tradesman,4WD
2017,Freightliner,Sprinter 3500 Dually,Base,4WD
2017,Freightliner,Sprinter 3500 Dually,Base,RWD
2017,Ram,4500,Base,RWD
2017,Ram,ProMaster 3500,Base,FWD
2017,Ram,3500,Tradesman,RWD
2017,Ram,3500,Tradesman,4WD
2017,Ram,1500,Big Horn,RWD
2017,Ram,1500,Big Horn,4WD
2017,Ram,3500,Big Horn,RWD
2017,Ram,3500,Big Horn,4WD
2017,Ram,2500,Laramie Limited,RWD
2017,Ram,2500,Laramie Limited,4WD
2017,Ram,2500,Tradesman,RWD
2017,Ram,2500,Tradesman,4WD
2017,Ram,3500,Laramie Longhorn,RWD
2017,Ram,3500,Laramie Longhorn,4WD
2017,Ram,2500,Big Horn,RWD
2017,Ram,2500,Big Horn,4WD
2017,Ram,2500,Laramie,RWD
2017,Ram,2500,Laramie,4WD
2017,Ram,2500,Outdoorsman,4WD
2017,Ram,2500,Limited,RWD
2017,Ram,2500,Limited,4WD
2017,Ram,2500,ST,RWD
2017,Ram,2500,ST,4WD
2017,Ram,2500,Power Wagon,4WD
2017,Ram,3500,Laramie,RWD
2017,Ram,3500,Laramie,4WD
2017,Ram,3500,Limited,RWD
2017,Ram,3500,Limited,4WD
2017,Ram,3500,Lone Star,RWD
2017,Ram,3500,Lone Star,4WD
2017,Ram,3500,ST,RWD
2017,Ram,3500,ST,4WD
2017,Ram,3500,Laramie Limited,RWD
2017,Ram,3500,Laramie Limited,4WD
2017,Ram,ProMaster 1500,Base,FWD
2017,Ram,2500,SLT,RWD
2017,Ram,2500,SLT,4WD
2017,Ram,1500,Express,RWD
2017,Ram,1500,Express,4WD
2017,Ram,3500,SLT,RWD
2017,Ram,3500,SLT,4WD
2017,Ram,1500,Laramie Longhorn,RWD
2017,Ram,1500,Laramie Longhorn,4WD
2017,Ram,2500,Laramie Longhorn,RWD
2017,Ram,2500,Laramie Longhorn,4WD
2017,Ram,1500,Laramie,RWD
2017,Ram,1500,Laramie,4WD
2017,Ram,1500,Tradesman,RWD
2017,Ram,1500,Tradesman,4WD
2017,Ram,1500,SLT,RWD
2017,Ram,1500,SLT,4WD
2017,Ram,1500,Lone Star,RWD
2017,Ram,1500,Lone Star,4WD
2017,Ram,1500,Laramie Limited,RWD
2017,Ram,1500,Laramie Limited,4WD
2017,Ram,1500,Special Service,RWD
2017,Ram,1500,Special Service,4WD
2017,Ram,1500,Sport,RWD
2017,Ram,1500,Sport,4WD
2017,Ram,1500,Limited,RWD
2017,Ram,1500,Limited,4WD
2017,Ram,1500,Rebel,RWD
2017,Ram,1500,Rebel,4WD
2017,Ram,1500,SXT,RWD
2017,Ram,1500,SXT,4WD
2017,Ram,1500,HFE,RWD
2017,Ram,1500,ST,RWD
2017,Ram,1500,ST,4WD
2017,Ram,1500,Outdoorsman,RWD
2017,Ram,1500,Outdoorsman,4WD
2017,Ram,3500 Dually,Big Horn,RWD
2017,Ram,3500 Dually,Big Horn,4WD
2017,Ram,3500 Dually,Limited,RWD
2017,Ram,3500 Dually,Limited,4WD
2017,Ram,3500 Dually,Laramie,RWD
2017,Ram,3500 Dually,Laramie,4WD
2017,Ram,3500 Dually,SLT,RWD
2017,Ram,3500 Dually,SLT,4WD
2017,Ram,3500 Dually,Lone Star,RWD
2017,Ram,3500 Dually,Lone Star,4WD
2017,Toyota,86,Special Edition,RWD
2017,Ram,3500 Dually,ST,RWD
2017,Ram,3500 Dually,ST,4WD
2017,Toyota,Prius Prime,Plus,FWD
2017,Ram,ProMaster 2500,Base,FWD
2017,Ram,3500 Dually,Laramie Limited,RWD
2017,Ram,3500 Dually,Laramie Limited,4WD
2017,Toyota,86,Base,RWD
2017,Toyota,Corolla,XLE,FWD
2017,Toyota,Corolla,XSE,FWD
2017,Toyota,Corolla,SE,FWD
2017,Toyota,Corolla,CE,FWD
2017,Toyota,Corolla,L,FWD
2017,Toyota,Corolla,LE Eco,FWD
2017,Toyota,Camry,XSE,FWD
2017,Toyota,Corolla,LE,FWD
2017,Toyota,Camry,SE,FWD
2017,Toyota,Camry,LE,FWD
2017,Toyota,Camry,Hybrid XLE,FWD
2017,Toyota,Camry,Hybrid SE,FWD
2017,Toyota,Camry,Hybrid LE,FWD
2017,Toyota,Prius C,Two,FWD
2017,Toyota,Prius C,Technology,FWD
2017,Toyota,Prius C,Base,FWD
2017,Toyota,Sequoia,SR5,RWD
2017,Toyota,Sequoia,SR5,4WD
2017,Toyota,Prius C,One,FWD
2017,Toyota,Prius C,Four,FWD
2017,Toyota,Prius V,Four,FWD
2017,Toyota,Sequoia,Limited,RWD
2017,Toyota,Sequoia,Limited,4WD
2017,Toyota,Prius V,Five,FWD
2017,Toyota,Prius V,Three,FWD
2017,Toyota,Prius V,Base,FWD
2017,Toyota,Prius,Two,FWD
2017,Toyota,Prius,One,FWD
2017,Toyota,Prius,Four Touring,FWD
2017,Toyota,Prius,Three Touring,FWD
2017,Toyota,Prius,Three,FWD
2017,Toyota,Prius,Four,FWD
2017,Toyota,Prius,Technology,FWD
2017,Toyota,Prius,Touring,FWD
2017,Chrysler,300,S,RWD
2017,Chrysler,300,S,AWD
2017,Chrysler,200,S,AWD
2017,Chrysler,200,S,FWD
2017,Chrysler,300,C Platinum,RWD
2017,Chrysler,300,C Platinum,AWD
2017,Lexus,RC200t,Base,RWD
2017,Lexus,RC300,Base,AWD
2017,Lexus,RC300,F Sport,AWD
2017,Lexus,RC200t,F Sport,RWD
2017,Lexus,GS350,Base,RWD
2017,Lexus,GS350,Base,AWD
2017,Lexus,GS350,F Sport,RWD
2017,Lexus,GS350,F Sport,AWD
2017,Lexus,GS200t,F Sport,RWD
2017,Lexus,RX450h,Base,AWD
2017,Lexus,GS F,Base,RWD
2017,Lexus,LS460,Base,RWD
2017,Lexus,LS460,Base,AWD
2017,Lexus,NX200t,Base,FWD
2017,Lexus,NX200t,Base,AWD
2017,Lexus,NX300h,Base,AWD
2017,Lexus,LS460,L,RWD
2017,Lexus,LS460,L,AWD
2017,Lexus,GS450h,Base,RWD
2017,Lexus,LS460,F Sport,AWD
2017,Lexus,LS460,F Sport,RWD
2017,Lexus,GS450h,F Sport,RWD
2017,Lexus,GX460,Premium,AWD
2017,Lexus,GX460,Luxury,AWD
2017,Lexus,GX460,Base,AWD
2017,Lexus,RX450h,F Sport,AWD
2017,Lexus,RC350,Base,RWD
2017,Lexus,RC350,Base,AWD
2017,Lexus,NX200t,F Sport,FWD
2017,Lexus,NX200t,F Sport,AWD
2017,Lexus,IS200t,F Sport,RWD
2017,Lexus,RC350,F Sport,RWD
2017,Lexus,RC350,F Sport,AWD
2017,Lexus,IS200t,Base,RWD
2017,Lexus,LX570,Base,AWD
2017,Lexus,RX350,Base,FWD
2017,Lexus,RX350,Base,AWD
2017,Lexus,RX350,F Sport,FWD
2017,Lexus,RX350,F Sport,AWD
2017,Chrysler,300,C,RWD
2017,Chrysler,300,C,AWD
2017,Chrysler,200,C,FWD
2017,Chrysler,200,C,AWD
2017,Chrysler,200,LX,FWD
2017,Chrysler,300,Limited,RWD
2017,Chrysler,300,Limited,AWD
2017,Chrysler,Pacifica,Touring L Plus,FWD
2017,Chrysler,200,Limited,FWD
2017,Lexus,GS200t,Base,RWD
2017,Chrysler,Pacifica,Hybrid Platinum,FWD
2017,Chrysler,Pacifica,Limited,FWD
2017,Chrysler,Pacifica,Hybrid Premium,FWD
2017,Chrysler,Pacifica,Touring L,FWD
2017,Chrysler,Pacifica,LX,FWD
2017,Chrysler,Pacifica,Hybrid Touring,FWD
2017,Chrysler,Pacifica,Touring,FWD
2017,Lexus,CT200h,Base,FWD
2017,Lexus,IS300,Base,AWD
2017,Lexus,RC F,Base,RWD
2017,Lexus,CT200h,F Sport,FWD
2017,Lexus,IS350,Base,RWD
2017,Lexus,IS350,Base,AWD
2017,Lexus,ES300h,Base,FWD
2024,Jeep,Wrangler,Willys Sport,4WD
2024,Jeep,Compass,Sport,AWD
2024,Dodge,Durango,SXT,RWD
2024,Dodge,Durango,SXT,AWD
2024,Jeep,Wagoneer,Series III,4WD
2024,Jeep,Wagoneer,Series III,RWD
2024,Dodge,Durango,SXT Plus,RWD
2024,Dodge,Durango,SXT Plus,AWD
2024,Rivian,R1S,Adventure,AWD
2024,Dodge,Hornet,GT,AWD
2024,Tesla,S,Long Range,AWD
2024,Tesla,S,Plaid,AWD
2024,Land Rover,Range Rover Velar,S,AWD
2024,Subaru,WRX,GT,AWD
2024,Subaru,WRX,Sport,AWD
2024,Subaru,Legacy,GT,AWD
2024,Subaru,Ascent,Convenience,AWD
2024,Subaru,Solterra,Touring,AWD
2024,Subaru,Crosstrek,Sport,AWD
2024,Subaru,Ascent,Premier,AWD
2024,Subaru,BRZ,TS,RWD
2024,Subaru,Crosstrek,Wilderness,AWD
2024,Subaru,Crosstrek,Premium,AWD
2024,Subaru,Crosstrek,Limited,AWD
2024,Subaru,Crosstrek,Convenience,AWD
2024,Subaru,Crosstrek,Touring,AWD
2024,Subaru,Crosstrek,Onyx Edition,AWD
2024,Subaru,Crosstrek,Base,AWD
2024,Subaru,BRZ,Premium,RWD
2024,Subaru,BRZ,Sport-tech,RWD
2024,Subaru,Ascent,Limited,AWD
2024,Subaru,BRZ,Base,RWD
2024,Subaru,BRZ,Limited,RWD
2024,Subaru,Ascent,Premium,AWD
2024,Subaru,Ascent,Onyx Edition Limited,AWD
2024,Subaru,Ascent,Onyx Edition,AWD
2024,Subaru,Solterra,Premium,AWD
2024,Subaru,Legacy,Sport,AWD
2024,Subaru,Legacy,Touring XT,AWD
2024,Subaru,Ascent,Touring,AWD
2024,Subaru,Legacy,Limited,AWD
2024,Subaru,Solterra,Limited,AWD
2024,Subaru,Legacy,Touring,AWD
2024,Subaru,Legacy,Base,AWD
2024,Subaru,Legacy,Premium,AWD
2024,Subaru,Solterra,Base,AWD
2024,Subaru,Impreza,Sport-tech,AWD
2024,Subaru,Impreza,Touring,AWD
2024,Subaru,Impreza,RS,AWD
2024,Subaru,Impreza,Base,AWD
2024,Subaru,Impreza,Sport,AWD
2024,Subaru,WRX,Sport-tech,AWD
2024,Subaru,Impreza,Convenience,AWD
2024,Subaru,WRX,Limited,AWD
2024,Subaru,WRX,Premium,AWD
2024,Subaru,WRX,TR,AWD
2024,Subaru,WRX,Base,AWD
2024,Land Rover,Range Rover Velar,Dynamic HSE,AWD
2024,Tesla,Y,Long Range,AWD
2024,Land Rover,Range Rover Velar,Dynamic SE,AWD
2024,Tesla,Y,Performance,AWD
2024,Acura,MDX,SH-AWD,AWD
2024,Tesla,Y,Base,RWD
2024,Acura,MDX,Base,FWD
2024,Acura,MDX,Type S,AWD
2024,Dodge,Hornet,GT Plus,AWD
2024,Acura,ZDX,A-Spec,RWD
2024,Acura,ZDX,A-Spec,AWD
2024,Acura,ZDX,Type S,AWD
2024,Dodge,Durango,SRT 392,AWD
2024,Dodge,Durango,SRT Hellcat Plus,AWD
2024,Dodge,Durango,Pursuit,AWD
2024,Dodge,Durango,SRT 392 Premium,AWD
2024,Dodge,Durango,GT Plus,RWD
2024,Dodge,Durango,GT Plus,AWD
2024,Subaru,Ascent,Base,AWD
2024,Dodge,Durango,Special Service,RWD
2024,Dodge,Durango,GT Premium,RWD
2024,Dodge,Durango,GT Premium,AWD
2024,Dodge,Durango,GT,RWD
2024,Dodge,Durango,GT,AWD
2024,Dodge,Durango,SRT Hellcat Premium,AWD
2024,Dodge,Durango,SRT Hellcat,AWD
2024,Dodge,Durango,Citadel,RWD
2024,Dodge,Durango,Citadel,AWD
2024,Dodge,Durango,Enforcer,AWD
2024,Dodge,Durango,SRT 392 Plus,AWD
2024,Jeep,Wagoneer,Series II,RWD
2024,Jeep,Wagoneer,Series II,4WD
2024,Jeep,Wagoneer,Carbide,RWD
2024,Jeep,Wagoneer,Carbide,4WD
2024,Jeep,Compass,Limited,AWD
2024,Jeep,Wagoneer,Series II Carbide,4WD
2024,Jeep,Compass,Altitude,AWD
2024,Jeep,Compass,Trailhawk,AWD
2024,Jeep,Wagoneer,Base,RWD
2024,Jeep,Compass,Trailhawk Elite,AWD
2024,Jeep,Compass,Latitude,AWD
2024,Jeep,Compass,North,AWD
2024,Jeep,Wrangler,Willys,4WD
2024,Jeep,Wrangler,Unlimited Sahara,4WD
2024,Jeep,Wrangler,Unlimited High Altitude 4xe,4WD
2024,Jeep,Wrangler,Unlimited Rubicon X,4WD
2024,Jeep,Wrangler,Unlimited Rubicon 392,4WD
2024,Jeep,Wrangler,Sport S,4WD
2024,Jeep,Compass,Latitude Lux,AWD
2024,Jeep,Wrangler,Unlimited Rubicon 4xe,4WD
2024,Jeep,Wrangler,Sport,4WD
2024,Jeep,Wrangler,Unlimited Sport S,4WD
2024,Jeep,Wrangler,Unlimited Rubicon,4WD
2024,Jeep,Wrangler,Unlimited Willys Sport,4WD
2024,Jeep,Wrangler,Rubicon,4WD
2024,Jeep,Wrangler,Rubicon X,4WD
2024,Jeep,Wrangler,Unlimited Sport,4WD
2024,Jeep,Wrangler,Unlimited Willys 4xe,4WD
2024,Jeep,Wrangler,Unlimited Willys,4WD
2024,Jeep,Wrangler,Unlimited Sahara 4xe,4WD
2024,Land Rover,Range Rover Evoque,S,AWD
2024,Subaru,Forester,Sport,AWD
2024,Subaru,Forester,Wilderness,AWD
2024,Land Rover,Defender 90,S,AWD
2024,Land Rover,Range Rover Evoque,Dynamic HSE,AWD
2024,Land Rover,Discovery Sport,S,AWD
2024,Land Rover,Discovery Sport,Dynamic HSE,AWD
2024,Land Rover,Discovery Sport,Dynamic SE,AWD
2024,Land Rover,Range Rover Sport,SE Dynamic,AWD
2024,Land Rover,Range Rover,SV,AWD
2024,Tesla,Cybertruck,Cyberbeast,AWD
2024,Land Rover,Defender 130,X-Dynamic SE,AWD
2024,Honda,Ridgeline,Black Edition,AWD
2024,Tesla,Cybertruck,Base,AWD
2024,Honda,Passport,Black Edition,AWD
2024,Honda,Passport,EX-L,AWD
2024,Tesla,X,Long Range,AWD
2024,Honda,Odyssey,Sport,FWD
2024,Honda,Odyssey,Touring,FWD
2024,Honda,Odyssey,EX,FWD
2024,Honda,Passport,Sport,AWD
2024,Honda,Odyssey,EX-L,FWD
2024,Honda,Odyssey,Black Edition,FWD
2024,Honda,Odyssey,Elite,FWD
2024,Honda,Ridgeline,TrailSport,AWD
2024,Honda,Passport,TrailSport,AWD
2024,Honda,Ridgeline,Sport,AWD
2024,Honda,Ridgeline,RTL,AWD
2024,Tesla,3,Long Range,AWD
2024,Tesla,3,Base,RWD
2024,Land Rover,Range Rover Sport,Autobiography,AWD
2024,Tesla,X,Plaid,AWD
2024,Land Rover,Range Rover Sport,Dynamic SE,AWD
2024,Land Rover,Range Rover Sport,SE,AWD
2024,Land Rover,Range Rover Sport,Dynamic S,AWD
2024,Land Rover,Defender 130,S,AWD
2024,Land Rover,Defender 130,V8,AWD
2024,Land Rover,Defender 130,Outbound,AWD
2024,Land Rover,Defender 130,X,AWD
2024,Land Rover,Discovery,Metropolitan Edition,AWD
2024,Land Rover,Discovery,S,AWD
2024,Land Rover,Discovery,Dynamic SE,AWD
2024,Land Rover,Range Rover,SE,AWD
2024,Land Rover,Discovery,Dynamic HSE,AWD
2024,Land Rover,Defender 110,X-Dynamic SE,AWD
2024,Land Rover,Range Rover,Autobiography,AWD
2024,Land Rover,Defender 110,SE,AWD
2024,Land Rover,Defender 110,S,AWD
2024,Land Rover,Defender 90,V8,AWD
2024,Land Rover,Defender 110,X,AWD
2024,Land Rover,Defender 110,V8 Carpathian Edition,AWD
2024,Land Rover,Defender 90,V8 Carpathian Edition,AWD
2024,Land Rover,Defender 110,V8,AWD
2024,Land Rover,Defender 90,X-Dynamic SE,AWD
2024,Subaru,Forester,Convenience,AWD
2024,Subaru,Forester,Premium,AWD
2024,Subaru,Forester,Touring,AWD
2024,Subaru,Forester,Limited,AWD
2024,Subaru,Outback,Touring,AWD
2024,Subaru,Outback,Touring XT,AWD
2024,Subaru,Outback,Onyx Edition,AWD
2024,Subaru,Outback,Wilderness,AWD
2024,Subaru,Outback,Base,AWD
2024,Subaru,Outback,Limited XT,AWD
2024,Subaru,Forester,Base,AWD
2024,Subaru,Forester,Premier,AWD
2024,Subaru,Outback,Convenience,AWD
2024,Subaru,Outback,Premier XT,AWD
2024,Subaru,Outback,Limited,AWD
2024,Subaru,Outback,Onyx Edition XT,AWD
2024,Land Rover,Range Rover Evoque,Dynamic SE,AWD
2024,Subaru,Outback,Premium,AWD
2024,Honda,Prologue,EX,FWD
2024,Honda,Prologue,EX,AWD
2024,Honda,Prologue,EX-L,AWD
2024,Honda,Prologue,Elite,AWD
2024,Honda,Pilot,Sport,FWD
2024,Honda,Pilot,Sport,AWD
2024,Honda,Civic,Sport,FWD
2024,Honda,Civic,Type R,FWD
2024,Honda,HR-V,Sport,FWD
2024,Honda,HR-V,Sport,AWD
2024,Honda,HR-V,EX-L,FWD
2024,Honda,HR-V,EX-L,AWD
2024,Acura,RDX,SH-AWD,AWD
2024,Rivian,R1T,Adventure,AWD
2024,Aston Martin,DBS,770 Ultimate Volante,RWD
2024,Aston Martin,DBX707,Base,AWD
2024,Aston Martin,Valour,Base,RWD
2024,Aston Martin,DBX,Base,AWD
2024,Acura,TLX,SH-AWD,AWD
2024,Aston Martin,DBS,770 Ultimate,RWD
2024,Acura,TLX,Base,FWD
2024,Aston Martin,DB12,Base,RWD
2024,Acura,Integra,A-Spec,FWD
2024,Acura,TLX,Type S,AWD
2024,Aston Martin,DB12,Volante,RWD
2024,Acura,Integra,Elite A-Spec,FWD
2024,Acura,Integra,Type S,FWD
2024,Acura,Integra,Base,FWD
2024,Mazda,CX-90,Signature,AWD
2024,Mazda,CX-90,PHEV GS-L,AWD
2024,Honda,HR-V,LX,FWD
2024,Honda,HR-V,LX,AWD
2024,Mazda,CX-90,Turbo,AWD
2024,Mazda,CX-90,GT-P,AWD
2024,Mazda,CX-90,GS,AWD
2024,Mazda,CX-90,Turbo S,AWD
2024,Mazda,CX-90,PHEV,AWD
2024,Mazda,CX-90,PHEV GT,AWD
2024,Mazda,CX-90,GT,AWD
2024,Mazda,CX-90,GS-L,AWD
2024,Mazda,CX-90,PHEV GS,AWD
2024,Honda,CR-V,Hybrid Sport,FWD
2024,Honda,CR-V,Hybrid Sport,AWD
2024,Honda,CR-V,Hybrid Sport Touring,AWD
2024,Honda,CR-V,EX-L,FWD
2024,Honda,CR-V,EX-L,AWD
2024,Honda,CR-V,EX,FWD
2024,Honda,CR-V,EX,AWD
2024,Honda,CR-V,Sport,AWD
2024,Honda,CR-V,Hybrid Sport-L,FWD
2024,Honda,CR-V,Hybrid Sport-L,AWD
2024,Honda,CR-V,Hybrid Touring,AWD
2024,Honda,CR-V,LX,FWD
2024,Honda,CR-V,LX,AWD
2024,Honda,Civic,Sport Touring,FWD
2024,Honda,Civic,EX-L,FWD
2024,Honda,Civic,LX,FWD
2024,Honda,Civic,EX,FWD
2024,Honda,Civic,Touring,FWD
2024,Honda,Pilot,Black Edition,AWD
2024,Honda,Pilot,Elite,AWD
2024,Honda,Pilot,TrailSport,AWD
2024,Honda,Civic,Si,FWD
2024,Honda,Pilot,LX,FWD
2024,Honda,Pilot,LX,AWD
2024,Honda,Pilot,EX-L,FWD
2024,Honda,Pilot,EX-L,AWD
2024,Honda,Accord,Hybrid Touring,FWD
2024,Honda,Pilot,Touring,FWD
2024,Honda,Pilot,Touring,AWD
2024,Honda,Prologue,Touring,FWD
2024,Honda,Prologue,Touring,AWD
2024,Honda,Accord,LX,FWD
2024,Honda,Accord,Hybrid Sport-L,FWD
2024,Honda,Accord,Hybrid EX-L,FWD
2024,Honda,Accord,Hybrid Sport,FWD
2024,Honda,Accord,EX,FWD
2017,Lexus,ES350,Base,FWD
2024,Mazda,3 Sport,GT,FWD
2024,Mazda,3 Sport,GT,AWD
2017,Lexus,IS350,F Sport,RWD
2017,Lexus,IS350,F Sport,AWD
2024,Mazda,CX-5,Signature,AWD
2024,Mazda,MX-5 Miata,RF Club,RWD
2024,Mazda,MX-5 Miata,RF Grand Touring,RWD
2024,Mazda,MX-5 Miata,RF GS-P,RWD
2024,Mazda,MX-5 Miata,Grand Touring,RWD
2024,Mazda,CX-30,Suna Edition,AWD
2024,Mazda,CX-30,GT,AWD
2024,Mazda,3 Sport,Suna Edition,AWD
2024,Jeep,Grand Cherokee,Laredo X,RWD
2024,Jeep,Grand Cherokee,Laredo X,4WD
2024,Jeep,Grand Cherokee,Altitude,RWD
2024,Jeep,Grand Cherokee,Altitude,4WD
2024,Jeep,Grand Cherokee L,Overland,RWD
2024,Jeep,Grand Cherokee L,Overland,4WD
2024,Jeep,Grand Cherokee L,Limited,RWD
2024,Jeep,Grand Cherokee L,Limited,4WD
2024,Jeep,Wagoneer L,Series II,AWD
2024,Jeep,Wagoneer L,Series II,RWD
2024,Lotus,Eletre,S,AWD
2024,Lotus,Emira,Base,RWD
2024,Lotus,Eletre,R,AWD
2024,Lotus,Eletre,Base,AWD
2024,Jeep,Wagoneer L,Carbide,RWD
2024,Jeep,Wagoneer L,Carbide,4WD
2024,Jeep,Wagoneer L,Series III,RWD
2024,Jeep,Wagoneer L,Series III,AWD
