Name,Location,Speciality,E-mail Address,Website,Facebook,Instagram,No. Of Products,Product 1,Product 2,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,Product 11,Product 12,Product 13,Product 14,Product 15,Product 16
BAY AREA COSMETIC DERMATOLOGY,"2299 POST ST STE 312, SAN FRANCISCO, CA 94115",DERMATOLOGY,info@weloveskin.com,https://www.weloveskin.com,,@bayareacosmeticdermatology,11 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,,,,
SCULPTOLOGY,"977 MORAGA RD, LAFAYETTE, CA 94549",OTHER,discover@sculptology.com,https://www.sculptology.com,,,3 Products,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,,,,,,
Hayes Valley Medical and Esthetics,"3214 FILLMORE ST, SAN FRANCISCO, CA 94123",OTHER,fillmore@hayesvalleymed.com,,,,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
LaserAway,"5679 BAY ST, EMERYVILLE, CA 94608",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ca/emeryville/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
"McGuiness Dermatology & Plastic Surgery - Murphy, Texas","152 BRAND STE 100, MURPHY, TX 75094",DERMATOLOGY,murphy@mcgderm.com,https://www.mcguinessdermatology.com,https://www.facebook.com/mcguinessdermatology,@mcguinessderm,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),Natrelle® Breast Implants®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,,,
LaserAway,"991 E INTERSTATE 30 STE 103, ROCKWALL, TX 75087",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/tx/plaza-at-rockwall/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
PATRICK H BITTER SR MD,"450 SUTTER ST RM 800, SAN FRANCISCO, CA 94108",,margaret@epicentermedspa.com,https://epicentermedspa.com/,https://www.facebook.com/epicentersf,@epicentermedspa,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,
PATRICK BITTER JR MD,"16400 LARK AVE STE 300, LOS GATOS, CA 95032",,info@patrickbitterjrmd.com,https://www.patrickbitterjrmd.com,https://www.facebook.com/bitterjrmd/,@patrickbitterjrmd,15 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,
LaserAway,"2100 EL CAMINO REAL STE D, PALO ALTO, CA 94306",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ca/palo-alto/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
"McGuiness Dermatology & Plastic Surgery - Richardson, Texas","1920 N COLLINS BLVD, RICHARDSON, TX 75080",DERMATOLOGY,richardson@mcgderm.com,https://www.mcguinessdermatology.com,https://www.facebook.com/mcguinessdermatology,@mcguinessderm,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),Natrelle® Breast Implants®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,,,
THORNWELL H PARKER III MD PA,"8230 WALNUT HILL LN, DALLAS, TX 75231",MEDICAL_SPA,contact@elevatemedicalspa.com,http://www.elevatemedicalspa.com,,,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,,
Golden Triangle Plastic Surgery and Med Spa,"5445 OBERLIN DR, SAN DIEGO, CA 92121",PLASTIC_SURGERY,info@roydavidmd.com,https://www.roydavidmd.com,,@roydavidmd,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,
MELINDA SILVA MD,"890 EASTLAKE PKWY STE 103, CHULA VISTA, CA 91914",MEDICAL_SPA,Staff@drsilvamelinda.com,https://www.drmelindasilva.com,https://www.facebook.com/Teamsilvamd,@TeamSilvamd,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,
LaserAway,"3743 AVOCADO BLVD, LA MESA, CA 91941",,contact@laseraway.com,https://www.laseraway.com/locations/ca/la-mesa/?utm_source=alle+directory&utm_medium=website+link,http://www.facebook.com/laseraway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
YNGVAR A HVISTENDAHL MD,"230 CALIFORNIA ST STE 603, SAN FRANCISCO, CA 94111",,info@urbanalluresf.com,https://www.urbanalluresf.com,https://www.facebook.com/SFUrbanAllure/,@urbanalluresf,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
DENOVO HEALTH & AESTHETICS,"2603 OAK LAWN AVE STE 101, DALLAS, TX 75219",OTHER,info@denovomg.com,https://www.denovomg.com,https://www.facebook.com/denovohealthdallas/,@denovohealthdallas,11 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,,,,
Revive Med Spa - La Jolla UTC,"4577 LA JOLLA VILLAGE DR STE 1212, SAN DIEGO, CA 92122",MEDICAL_SPA,info@revive.md,https://revive.md/,https://www.facebook.com/revivemedspasd/,@revive.md,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,
LA JOLLA COSMETIC LASER CLINIC,"7720 FAY AVE, LA JOLLA, CA 92037",OTHER,info@lajollalaser.com,https://www.lajollalaser.com,https://www.facebook.com/lajollalaser,@lajollalaser,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,
LaserAway,"8060 PARK LN STE 110, DALLAS, TX 75231",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/tx/dallas-north-park/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
LaserAway,"8935 TOWNE CENTRE DR STE 107A, SAN DIEGO, CA 92122",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ca/san-diego-la-jolla-utc/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
It's A Secret Med Spa Dallas,"2935 BLACKBURN ST STE 100, DALLAS, TX 75204",MEDICAL_SPA,info@secretmedspa.com,https://secretmedspa.com/dallas-tx/,https://www.facebook.com/itsasecretwestvillage,@itsasecretmedspa,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,
Revive Med Spa - Mission Valley,"1425 FRAZEE RD, SAN DIEGO, CA 92108",MEDICAL_SPA,info@revive.md,https://www.revive.md,https://www.facebook.com/revivesalonandspa,@revive.md,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
LaserAway,"3671 5TH AVE, SAN DIEGO, CA 92103",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ca/san-diego-hillcrest/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
LaserAway,"159 5TH AVE, BROOKLYN, NY 11217",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ny/park-slope/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/laseraway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
Downtown Medspa,"115 CHRISTOPHER COLUMBUS DR STE 404, JERSEY CITY, NJ 07302",MEDICAL_SPA,marietta@downtownmedspa.com,https://www.downtownmedspa.com,https://www.facebook.com/downtownmedspallc,@downtownmedspa,4 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,,,,
LaserAway,"6965 EL CAMINO REAL STE 101, CARLSBAD, CA 92009",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ca/carlsbad/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
LaserAway,"1356 W VALLEY PKWY STE H, ESCONDIDO, CA 92029",MEDICAL_SPA,contact@laseraway.com,https://www.laseraway.com/locations/ca/escondido/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/laseraway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
Glow Theory Aesthetics & Dermatology Studio,"7750 EL CAMINO REAL STE F, CARLSBAD, CA 92009",MEDICAL_SPA,contact@myglowtheory.com,https://www.myglowtheory.com,https://www.facebook.com/myglowtheory,@myglowtheory,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
Revive Med Spa - Encinitas,"109 N EL CAMINO REAL STE 9, ENCINITAS, CA 92024",MEDICAL_SPA,info@revive.md,https://revive.md,https://www.facebook.com/revivesalonandspa,@revive.md,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
DERMACARE MEDICAL AESTHETICS RANCHO BERNARDO  ,"11770 BERNARDO PLAZA CT STE 101, SAN DIEGO, CA 92128",MEDICAL_SPA,communications@dermacaresandiego.com,https://www.dermacaresandiego.com/,https://www.facebook.com/DermacareSanDiego,@dermacaremedicalspa,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,,
LaserAway,"10432 RESERVE DR STE 111, SAN DIEGO, CA 92127",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ca/san-diego-4s-ranch/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
SDBotox,"1707 GRAND AVE STE A, SAN DIEGO, CA 92109",MEDICAL_SPA,welcome@sdbotox.com,https://sdbotox.com,https://www.facebook.com/sandiegobotox/,@sdbotox,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,
Revive Med Spa - Carmel Valley,"5965 VILLAGE WAY STE E207, SAN DIEGO, CA 92130",MEDICAL_SPA,info@revive.md,https://www.revive.md,https://www.facebook.com/revivemedspasd/,@revive.md,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,
U Laser Med Spa,"4150 REGENTS PARK ROW STE 250, LA JOLLA, CA 92037",OTHER,spa@drumansky.com,https://www.ulasermedspa.com,https://www.facebook.com/ulasermedspalajolla/,@u.laser.medspa,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,,
LaserAway,"147 AMSTERDAM AVE, NEW YORK, NY 10023",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ny/new-york-city-upper-west-side/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
JAMES D FONTAINE MD,"4765 CARMEL MOUNTAIN RD STE 207B, SAN DIEGO, CA 92130",,frontdesk@fontainemd.com,https://www.fontainemd.com,https://www.facebook.com/drjamesfontaine/,@drjamesfontaine,9 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,
LaserAway,"2020 BIRCH RD STE 101, CHULA VISTA, CA 91915",,contact@laseraway.com,https://www.laseraway.com/locations/ca/chula-vista/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
LaserAway,"220 WASHINGTON ST, HOBOKEN, NJ 07030",,contact@laseraway.com,https://www.laseraway.com/locations/nj/hoboken/?utm_source=alle+directory&utm_medium=website+link,http://www.facebook.com/laseraway/,@laseraway,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
LaserAway,"143 DUANE ST, NEW YORK, NY 10013",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ny/new-york-city-tribeca/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
"Aethos – Coolspa – David P. Rapaport, MD, FACS","905 5TH AVE STE 1C, NEW YORK, NY 10021",PLASTIC_SURGERY,office@drrapaport.com,https://www.parkavenueplasticsurgeon.com/,https://www.facebook.com/RapaportPlasticSurgery/,@rapaportplasticsurgery,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
TRIFECTA MED SPA DOWNTOWN,"115 BROADWAY RM 1305, NEW YORK, NY 10006",MEDICAL_SPA,dt@trifectamedspanyc.com,https://trifectamedspanyc.com,https://www.facebook.com/trifectamedspanyc,@trifectamedspa,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®,,
LaserAway,"118 COURT ST, BROOKLYN, NY 11201",OTHER,contact@laseraway.com,https://www.laseraway.com/locations/ny/new-york-city-brooklyn-heights/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
MICHAEL PALTIEL MD,"6405 YELLOWSTONE BLVD, FOREST HILLS, NY 11375",,info@adultandpediatricdermatology.com,https://adultandpediatricdermatology.com,https://www.facebook.com/adultandpediatricdermatologyny,@adultandpediatricdermatology,10 Products,BOTOX® Cosmetic (onabotulinumtoxinA),KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,,,,,
SKINNEY Medspa,"37 W 57TH ST FRNT 2, NEW YORK, NY 10019",MEDICAL_SPA,customerservice@skinneymedspa.com,https://skinneymedspa.com,https://www.facebook.com/SkinneyMedspa/,@skinneymedspa,10 Products,BOTOX® Cosmetic (onabotulinumtoxinA),JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,,,
"Aethos – Coolspa – David P. Rapaport, MD, FACS","50 E 61st Street Suite 1F, New York, NY 10065",MEDICAL_SPA,info@aethosnyc.com,https://aethosnyc.com/,https://www.facebook.com/aethos.nyc/,@aethos.nyc,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
